country,status,fuel,region,owner,year,capacity,id
country_19,status_0,fuel_4,region_5,owner_722,year_2,0.433,420
country_19,status_2,fuel_7,region_0,owner_971,year_9,3.624,421
country_9,status_1,fuel_0,region_0,owner_1042,year_1,1.290,422
country_73,status_3,fuel_0,region_1,owner_104,year_10,1.219,423
country_47,status_0,fuel_3,region_0,owner_1444,year_0,1.825,424
country_28,status_0,fuel_6,region_0,owner_853,year_0,4.339,425
country_62,status_2,fuel_0,region_0,owner_1086,year_3,40.267,426
country_10,status_1,fuel_1,region_0,owner_66,year_3,0.264,427
country_84,status_0,fuel_0,region_2,owner_883,year_8,4.244,428
country_150,status_4,fuel_3,region_0,owner_302,year_7,8.944,429
country_75,status_1,fuel_0,region_0,owner_1767,year_9,19.231,430
country_13,status_0,fuel_5,region_3,owner_1326,year_2,1.199,431
country_52,status_3,fuel_0,region_1,owner_580,year_1,0.432,432
country_38,status_0,fuel_2,region_4,owner_694,year_11,1.615,433
country_79,status_1,fuel_0,region_1,owner_279,year_0,1.720,434
country_167,status_3,fuel_0,region_4,owner_367,year_13,36.930,435
country_9,status_0,fuel_0,region_0,owner_1344,year_13,2.380,436
country_46,status_0,fuel_1,region_2,owner_558,year_12,16.729,437
country_78,status_1,fuel_1,region_0,owner_107,year_0,99.384,438
country_49,status_0,fuel_3,region_1,owner_292,year_17,113.033,439
country_68,status_1,fuel_6,region_0,owner_1,year_0,6.537,440
country_11,status_1,fuel_1,region_0,owner_146,year_2,10.461,441
country_68,status_0,fuel_1,region_1,owner_13,year_4,1.929,442
country_15,status_0,fuel_8,region_3,owner_69,year_5,42.279,443
country_19,status_4,fuel_4,region_6,owner_1120,year_2,0.774,444
country_1,status_0,fuel_4,region_0,owner_405,year_0,7.128,445
country_22,status_1,fuel_1,region_5,owner_949,year_5,0.355,446
country_1,status_0,fuel_2,region_4,owner_1231,year_0,28.927,447
country_14,status_0,fuel_1,region_3,owner_42,year_1,164.868,448
country_80,status_4,fuel_7,region_5,owner_508,year_0,0.115,449
country_30,status_1,fuel_0,region_3,owner_681,year_1,0.181,450
country_76,status_2,fuel_9,region_4,owner_191,year_7,45.389,451
country_47,status_3,fuel_4,region_6,owner_366,year_12,0.135,452
country_129,status_0,fuel_2,region_2,owner_1400,year_1,2.615,453
country_64,status_1,fuel_2,region_0,owner_158,year_2,37.930,454
country_43,status_3,fuel_4,region_0,owner_1276,year_1,1.150,455
country_58,status_0,fuel_3,region_0,owner_1050,year_2,20.742,456
country_33,status_1,fuel_7,region_4,owner_302,year_1,122.369,457
country_39,status_0,fuel_6,region_0,owner_1081,year_4,0.292,458
country_13,status_4,fuel_0,region_0,owner_0,year_1,12.176,459
country_101,status_0,fuel_6,region_0,owner_593,year_1,6.005,460
country_110,status_4,fuel_0,region_4,owner_232,year_0,123.536,461
country_157,status_1,fuel_3,region_1,owner_59,year_26,0.852,462
country_60,status_1,fuel_4,region_0,owner_1259,year_13,0.460,463
country_66,status_0,fuel_1,region_1,owner_769,year_11,14.274,464
country_3,status_0,fuel_10,region_1,owner_1163,year_1,0.265,465
country_2,status_0,fuel_2,region_2,owner_413,year_7,1.692,466
country_18,status_0,fuel_6,region_0,owner_435,year_2,0.120,467
country_8,status_1,fuel_0,region_2,owner_215,year_7,170.794,468
country_13,status_1,fuel_1,region_1,owner_490,year_1,75.532,469
country_93,status_1,fuel_3,region_0,owner_357,year_18,15.437,470
country_123,status_4,fuel_4,region_0,owner_616,year_8,91.805,471
country_43,status_0,fuel_0,region_4,owner_807,year_4,3.250,472
country_60,status_4,fuel_2,region_3,owner_139,year_5,18.277,473
country_2,status_2,fuel_0,region_3,owner_493,year_9,4.446,474
country_108,status_2,fuel_4,region_0,owner_250,year_21,0.697,475
country_87,status_0,fuel_1,region_2,owner_1483,year_3,229.278,476
country_31,status_3,fuel_1,region_2,owner_1029,year_1,1.311,477
country_34,status_1,fuel_4,region_6,owner_441,year_2,0.853,478
country_142,status_0,fuel_0,region_4,owner_200,year_2,0.492,479
country_78,status_2,fuel_0,region_5,owner_58,year_2,2.567,480
country_93,status_1,fuel_0,region_0,owner_1106,year_1,0.380,481
country_78,status_0,fuel_2,region_3,owner_1220,year_12,15.542,482
country_14,status_1,fuel_1,region_2,owner_444,year_0,33.522,483
country_125,status_0,fuel_7,region_1,owner_15,year_5,98.715,484
country_40,status_0,fuel_0,region_0,owner_12,year_8,7.272,485
country_19,status_5,fuel_1,region_1,owner_1458,year_6,27.781,486
country_44,status_0,fuel_5,region_7,owner_1066,year_20,40.604,487
country_70,status_1,fuel_2,region_3,owner_2,year_26,1.105,488
country_39,status_0,fuel_1,region_0,owner_423,year_22,0.706,489
country_2,status_0,fuel_7,region_4,owner_998,year_14,0.546,490
country_185,status_0,fuel_1,region_0,owner_139,year_4,297.170,491
country_60,status_3,fuel_7,region_0,owner_27,year_1,12.762,492
country_3,status_0,fuel_3,region_0,owner_415,year_1,0.136,493
country_50,status_2,fuel_1,region_1,owner_1356,year_10,2.730,494
country_57,status_1,fuel_0,region_0,owner_192,year_2,2.812,495
country_32,status_0,fuel_4,region_1,owner_186,year_7,0.144,496
country_12,status_0,fuel_1,region_3,owner_665,year_15,70.265,497
country_40,status_0,fuel_1,region_2,owner_595,year_12,52.396,498
country_126,status_0,fuel_0,region_7,owner_4,year_1,170.497,499
country_58,status_0,fuel_4,region_1,owner_390,year_0,0.214,500
country_20,status_3,fuel_3,region_3,owner_367,year_4,0.282,501
country_54,status_0,fuel_1,region_0,owner_907,year_22,1.114,502
country_34,status_3,fuel_0,region_0,owner_355,year_28,205.581,503
country_46,status_1,fuel_1,region_0,owner_692,year_21,4.536,504
country_28,status_0,fuel_1,region_0,owner_1590,year_11,3.864,505
country_110,status_3,fuel_0,region_2,owner_673,year_5,100.908,506
country_16,status_0,fuel_1,region_0,owner_550,year_17,19.623,507
country_11,status_1,fuel_1,region_0,owner_163,year_14,2.783,508
country_17,status_0,fuel_2,region_0,owner_1127,year_3,31.115,509
country_80,status_1,fuel_0,region_1,owner_1179,year_2,3.500,510
country_1,status_2,fuel_0,region_0,owner_613,year_10,242.150,511
country_6,status_0,fuel_0,region_1,owner_129,year_8,0.271,512
country_75,status_0,fuel_0,region_1,owner_134,year_9,0.677,513
country_29,status_1,fuel_1,region_0,owner_638,year_5,1.160,514
country_58,status_0,fuel_9,region_1,owner_198,year_9,0.133,515
country_164,status_2,fuel_1,region_0,owner_1220,year_0,1.311,516
country_0,status_0,fuel_3,region_2,owner_846,year_12,1.880,517
country_130,status_2,fuel_5,region_3,owner_9,year_9,0.253,518
country_8,status_0,fuel_4,region_1,owner_658,year_2,0.878,519
country_12,status_0,fuel_2,region_1,owner_183,year_7,0.676,520
country_74,status_0,fuel_9,region_0,owner_488,year_18,0.361,521
country_7,status_3,fuel_0,region_1,owner_2,year_5,140.250,522
country_91,status_2,fuel_0,region_1,owner_385,year_0,20.454,523
country_141,status_2,fuel_1,region_1,owner_28,year_2,1.197,524
country_84,status_1,fuel_0,region_0,owner_122,year_7,25.347,525
country_128,status_0,fuel_0,region_0,owner_44,year_5,9.533,526
country_62,status_1,fuel_0,region_1,owner_20,year_4,5.124,527
country_2,status_0,fuel_2,region_0,owner_903,year_3,10.364,528
country_63,status_0,fuel_3,region_0,owner_149,year_6,0.841,529
country_53,status_5,fuel_4,region_2,owner_20,year_11,1.046,530
country_140,status_2,fuel_0,region_0,owner_206,year_0,0.206,531
country_47,status_0,fuel_8,region_1,owner_4,year_9,194.426,532
country_11,status_2,fuel_4,region_0,owner_22,year_10,1.298,533
country_30,status_1,fuel_3,region_0,owner_750,year_6,1.403,534
country_126,status_2,fuel_2,region_2,owner_486,year_3,4.480,535
country_113,status_1,fuel_4,region_5,owner_161,year_27,2.094,536
country_161,status_1,fuel_2,region_1,owner_633,year_2,0.265,537
country_138,status_2,fuel_0,region_0,owner_49,year_2,0.532,538
country_108,status_1,fuel_0,region_1,owner_175,year_8,0.255,539
country_41,status_1,fuel_0,region_3,owner_373,year_5,2.306,540
country_3,status_3,fuel_0,region_3,owner_1,year_12,5.033,541
country_29,status_0,fuel_4,region_1,owner_865,year_25,0.111,542
country_28,status_4,fuel_7,region_0,owner_1040,year_10,1.156,543
country_34,status_1,fuel_9,region_5,owner_538,year_2,19.670,544
country_1,status_0,fuel_0,region_1,owner_1558,year_12,1.815,545
country_5,status_3,fuel_0,region_4,owner_11,year_7,198.777,546
country_182,status_3,fuel_5,region_3,owner_382,year_0,34.250,547
country_22,status_2,fuel_0,region_1,owner_491,year_5,0.219,548
country_133,status_0,fuel_0,region_0,owner_3,year_4,22.849,549
country_14,status_0,fuel_7,region_0,owner_577,year_3,6.386,550
country_19,status_1,fuel_0,region_1,owner_92,year_6,1.127,551
country_126,status_0,fuel_4,region_3,owner_24,year_1,8.544,552
country_134,status_0,fuel_1,region_0,owner_1014,year_2,1.464,553
country_100,status_1,fuel_6,region_1,owner_377,year_2,292.665,554
country_12,status_3,fuel_2,region_4,owner_84,year_6,0.269,555
country_18,status_0,fuel_0,region_4,owner_21,year_5,0.184,556
country_30,status_1,fuel_0,region_3,owner_118,year_1,164.268,557
country_92,status_3,fuel_7,region_1,owner_559,year_6,1.342,558
country_61,status_2,fuel_0,region_1,owner_115,year_1,26.626,559
country_135,status_0,fuel_2,region_0,owner_596,year_4,6.996,560
country_7,status_0,fuel_1,region_0,owner_297,year_17,16.492,561
country_90,status_0,fuel_0,region_0,owner_728,year_6,270.886,562
country_66,status_4,fuel_0,region_0,owner_752,year_5,58.504,563
country_0,status_1,fuel_0,region_1,owner_184,year_4,148.955,564
country_47,status_2,fuel_9,region_3,owner_792,year_11,1.518,565
country_16,status_0,fuel_2,region_0,owner_545,year_1,16.346,566
country_34,status_0,fuel_3,region_1,owner_431,year_0,204.429,567
country_0,status_3,fuel_7,region_2,owner_86,year_3,152.382,568
country_9,status_0,fuel_0,region_3,owner_144,year_0,0.254,569
country_168,status_2,fuel_5,region_4,owner_82,year_17,173.185,570
country_39,status_0,fuel_9,region_0,owner_73,year_1,71.336,571
country_33,status_0,fuel_0,region_2,owner_349,year_14,16.101,572
country_12,status_2,fuel_0,region_1,owner_790,year_3,5.510,573
country_65,status_4,fuel_2,region_0,owner_687,year_4,30.106,574
country_93,status_0,fuel_9,region_1,owner_24,year_3,1.949,575
country_6,status_0,fuel_4,region_2,owner_166,year_1,4.558,576
country_91,status_1,fuel_4,region_5,owner_94,year_4,1.668,577
country_15,status_0,fuel_0,region_6,owner_1,year_3,110.219,578
country_16,status_2,fuel_3,region_0,owner_221,year_5,145.314,579
country_63,status_3,fuel_0,region_1,owner_665,year_11,8.696,580
country_10,status_1,fuel_2,region_3,owner_148,year_0,73.749,581
country_38,status_3,fuel_8,region_1,owner_38,year_3,4.389,582
country_35,status_1,fuel_0,region_2,owner_173,year_16,94.438,583
country_6,status_0,fuel_0,region_5,owner_1341,year_4,27.110,584
country_73,status_1,fuel_3,region_0,owner_78,year_2,56.106,585
country_0,status_0,fuel_5,region_4,owner_116,year_14,3.518,586
country_12,status_0,fuel_5,region_0,owner_338,year_5,0.646,587
country_79,status_0,fuel_7,region_6,owner_130,year_6,59.611,588
country_110,status_0,fuel_0,region_0,owner_180,year_0,2.662,589
country_52,status_0,fuel_6,region_0,owner_113,year_1,1.818,590
country_40,status_0,fuel_7,region_2,owner_731,year_8,0.124,591
country_27,status_1,fuel_0,region_1,owner_134,year_12,0.710,592
country_84,status_3,fuel_0,region_3,owner_902,year_11,0.915,593
country_42,status_1,fuel_2,region_0,owner_43,year_2,23.456,594
country_74,status_2,fuel_3,region_0,owner_893,year_0,4.094,595
country_24,status_3,fuel_3,region_1,owner_876,year_15,0.607,596
country_16,status_0,fuel_0,region_2,owner_135,year_3,52.696,597
country_12,status_2,fuel_1,region_0,owner_1380,year_16,97.574,598
country_33,status_0,fuel_6,region_4,owner_493,year_4,6.552,599
country_17,status_2,fuel_0,region_0,owner_168,year_14,24.762,600
country_15,status_5,fuel_3,region_3,owner_843,year_6,21.422,601
country_6,status_2,fuel_2,region_0,owner_377,year_15,22.128,602
country_71,status_1,fuel_6,region_1,owner_1163,year_10,63.219,603
country_60,status_0,fuel_5,region_0,owner_391,year_4,21.310,604
country_9,status_2,fuel_7,region_1,owner_1889,year_6,72.792,605
country_4,status_0,fuel_1,region_0,owner_342,year_6,81.917,606
country_36,status_4,fuel_8,region_1,owner_1599,year_3,2.685,607
country_45,status_2,fuel_5,region_4,owner_847,year_10,22.605,608
country_87,status_0,fuel_0,region_1,owner_238,year_5,98.232,609
country_81,status_1,fuel_0,region_2,owner_44,year_3,0.144,610
country_48,status_2,fuel_5,region_1,owner_909,year_0,7.020,611
country_32,status_3,fuel_5,region_2,owner_6,year_16,237.835,612
country_173,status_0,fuel_2,region_0,owner_1393,year_4,22.092,613
country_123,status_0,fuel_0,region_3,owner_1510,year_11,191.707,614
country_24,status_1,fuel_1,region_2,owner_1000,year_8,196.932,615
country_4,status_1,fuel_0,region_2,owner_522,year_25,4.731,616
country_130,status_4,fuel_0,region_1,owner_628,year_11,281.356,617
country_53,status_0,fuel_6,region_5,owner_278,year_20,8.015,618
country_35,status_4,fuel_0,region_3,owner_383,year_0,87.799,619
country_54,status_0,fuel_4,region_0,owner_384,year_1,27.696,620
country_82,status_3,fuel_1,region_6,owner_451,year_12,1.667,621
country_128,status_0,fuel_0,region_0,owner_243,year_3,1.658,622
country_1,status_3,fuel_0,region_0,owner_1152,year_7,102.995,623
country_43,status_1,fuel_0,region_2,owner_582,year_5,36.831,624
country_1,status_0,fuel_0,region_0,owner_1210,year_0,0.678,625
country_23,status_0,fuel_7,region_0,owner_29,year_0,55.350,626
country_143,status_4,fuel_0,region_1,owner_32,year_11,5.414,627
country_6,status_3,fuel_2,region_3,owner_812,year_0,0.203,628
country_62,status_2,fuel_8,region_2,owner_112,year_6,16.783,629
country_40,status_2,fuel_5,region_0,owner_12,year_1,0.417,630
country_76,status_3,fuel_10,region_0,owner_1540,year_16,2.069,631
country_124,status_1,fuel_3,region_0,owner_188,year_7,118.106,632
country_11,status_2,fuel_0,region_0,owner_1099,year_23,52.365,633
country_10,status_0,fuel_1,region_3,owner_854,year_0,23.386,634
country_33,status_0,fuel_1,region_1,owner_1022,year_17,3.647,635
country_66,status_2,fuel_2,region_1,owner_102,year_10,0.841,636
country_117,status_2,fuel_5,region_1,owner_1629,year_0,4.513,637
country_42,status_0,fuel_9,region_1,owner_346,year_5,54.470,638
country_1,status_1,fuel_8,region_5,owner_2,year_2,171.165,639
country_3,status_0,fuel_2,region_0,owner_94,year_16,181.220,640
country_0,status_0,fuel_6,region_3,owner_625,year_6,0.110,641
country_4,status_1,fuel_2,region_0,owner_133,year_4,17.806,642
country_44,status_2,fuel_10,region_2,owner_130,year_12,0.283,643
country_14,status_4,fuel_5,region_1,owner_110,year_0,3.257,644
country_92,status_0,fuel_1,region_6,owner_1330,year_14,4.896,645
country_35,status_0,fuel_8,region_3,owner_1204,year_0,0.763,646
country_16,status_4,fuel_3,region_0,owner_292,year_3,0.476,647
country_9,status_1,fuel_4,region_1,owner_487,year_13,123.557,648
country_2,status_1,fuel_0,region_1,owner_415,year_2,117.582,649
country_1,status_0,fuel_5,region_0,owner_310,year_4,143.663,650
country_104,status_3,fuel_1,region_0,owner_132,year_13,1.051,651
country_16,status_0,fuel_1,region_3,owner_8,year_1,16.068,652
country_61,status_0,fuel_0,region_0,owner_1436,year_1,8.212,653
country_3,status_0,fuel_0,region_1,owner_1192,year_18,0.550,654
country_83,status_1,fuel_0,region_2,owner_725,year_1,275.238,655
country_5,status_1,fuel_2,region_0,owner_1028,year_8,2.748,656
country_19,status_1,fuel_9,region_0,owner_134,year_8,1.446,657
country_116,status_3,fuel_0,region_4,owner_1137,year_1,131.823,658
country_38,status_3,fuel_3,region_0,owner_44,year_1,3.456,659
country_8,status_0,fuel_1,region_6,owner_595,year_18,203.237,660
country_106,status_1,fuel_3,region_1,owner_82,year_3,1.552,661
country_32,status_0,fuel_5,region_0,owner_122,year_9,91.068,662
country_114,status_0,fuel_3,region_4,owner_1679,year_2,134.440,663
country_23,status_0,fuel_6,region_0,owner_132,year_9,0.454,664
country_29,status_0,fuel_0,region_0,owner_424,year_8,13.075,665
country_24,status_2,fuel_5,region_6,owner_154,year_9,4.762,666
country_70,status_1,fuel_5,region_1,owner_876,year_8,20.522,667
country_33,status_2,fuel_1,region_0,owner_209,year_0,73.531,668
country_65,status_0,fuel_0,region_0,owner_430,year_2,77.582,669
country_31,status_1,fuel_0,region_0,owner_277,year_0,1.002,670
country_37,status_0,fuel_0,region_0,owner_1,year_21,0.483,671
country_148,status_0,fuel_1,region_0,owner_703,year_3,242.323,672
country_3,status_0,fuel_0,region_0,owner_608,year_20,0.194,673
country_2,status_0,fuel_0,region_3,owner_244,year_0,196.562,674
country_82,status_1,fuel_0,region_0,owner_540,year_2,2.906,675
country_4,status_5,fuel_1,region_3,owner_1296,year_16,206.961,676
country_110,status_0,fuel_3,region_4,owner_224,year_1,0.999,677
country_61,status_0,fuel_1,region_4,owner_9,year_1,40.889,678
country_128,status_1,fuel_7,region_5,owner_647,year_4,0.205,679
country_27,status_1,fuel_1,region_5,owner_116,year_5,0.259,680
country_44,status_2,fuel_8,region_0,owner_104,year_6,15.575,681
country_151,status_0,fuel_3,region_0,owner_503,year_10,7.557,682
country_21,status_1,fuel_1,region_1,owner_47,year_22,4.782,683
country_14,status_0,fuel_2,region_0,owner_386,year_2,0.316,684
country_169,status_0,fuel_3,region_1,owner_212,year_19,4.847,685
country_108,status_2,fuel_6,region_0,owner_457,year_14,3.277,686
country_9,status_1,fuel_1,region_0,owner_26,year_23,149.933,687
country_80,status_4,fuel_3,region_0,owner_118,year_12,81.283,688
country_3,status_1,fuel_3,region_2,owner_98,year_1,89.084,689
country_15,status_0,fuel_0,region_0,owner_105,year_23,0.351,690
country_191,status_0,fuel_0,region_2,owner_134,year_0,3.530,691
country_32,status_0,fuel_2,region_0,owner_273,year_0,128.633,692
country_42,status_0,fuel_5,region_1,owner_356,year_4,1.885,693
country_14,status_3,fuel_5,region_5,owner_1278,year_1,6.266,694
country_6,status_2,fuel_1,region_3,owner_533,year_6,0.109,695
country_26,status_4,fuel_3,region_1,owner_1413,year_1,1.149,696
country_6,status_0,fuel_3,region_0,owner_3,year_0,0.205,697
country_31,status_2,fuel_5,region_0,owner_351,year_1,5.610,698
country_46,status_2,fuel_3,region_0,owner_205,year_6,210.228,699
country_123,status_3,fuel_6,region_5,owner_244,year_1,272.827,700
country_60,status_1,fuel_5,region_0,owner_741,year_6,1.658,701
country_48,status_3,fuel_0,region_1,owner_124,year_1,22.598,702
country_2,status_0,fuel_0,region_0,owner_365,year_14,260.431,703
country_21,status_0,fuel_0,region_1,owner_74,year_8,2.480,704
country_118,status_0,fuel_2,region_0,owner_323,year_6,6.978,705
country_27,status_0,fuel_8,region_0,owner_356,year_4,27.450,706
